label,filename,tempo,beats,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
country,country.00097.au,112.3471467,55,0.348026723,0.153091595,1560.810749,1782.78484,3175.039134,0.067187424,-148.4047043,126.861903,-19.54149154,52.83066929,8.582835665,17.89260549,-8.066345195,17.78205496,-15.49439375,13.50799082,-10.95257804,9.471370067,-1.924629724,1.864117512,-2.665216271,3.379755588,-3.516714357,2.10661279,2.094840956,-0.097565543
country,country.00093.au,86.1328125,42,0.250901531,0.092585362,1537.614201,1716.081352,3054.864861,0.068123927,-213.5674688,117.2285439,-21.87037165,45.65529031,-10.28088598,5.058770048,-11.91326583,5.56649182,-17.81174373,0.187040183,-14.16327991,-1.150014888,-10.30549954,-4.04972625,-6.637211808,-5.421158751,-9.715488468,-3.204672239,-4.448882948,-9.15421533
country,country.00089.au,143.5546875,70,0.322114439,0.104637668,1321.678546,1667.211777,2583.926042,0.052503084,-205.1232863,140.9943856,-8.959961122,36.98419395,6.420731303,14.87510028,-4.322671863,12.23684063,-11.43423742,11.8554914,-7.906109042,9.917305374,-2.352033713,4.481438949,-5.014470961,3.140504465,-4.527332099,2.654260644,-3.122375612,-10.71090014
country,country.00060.au,69.83741554,34,0.34211236,0.1410539,1373.032519,1930.37552,3068.806443,0.042916596,-178.4871648,130.1282504,12.09901301,47.03860948,2.630086153,24.08261799,-4.616106251,22.76662877,-10.93279976,13.53155505,-6.800690295,8.70771182,-6.091663462,4.074796568,-5.149122801,7.855296331,-5.253409179,3.959158757,-3.136422529,-4.385823087
country,country.00053.au,89.10290948,43,0.373333013,0.13357532,2271.250552,2297.189128,4956.695028,0.108254447,-84.71008454,100.9812768,-16.01426127,51.75691098,-17.07563496,22.5730144,-20.29255106,18.91194864,-19.48766729,15.32362923,-17.73847824,8.579046363,-14.99724418,6.435431278,-10.27309148,3.287024111,-9.54609311,4.05011674,-5.592494515,-0.705731552
country,country.00076.au,143.5546875,68,0.297332213,0.128384501,1321.679067,1409.586676,2590.39267,0.066525297,-183.9330245,159.8064433,-23.15883759,43.04224459,-9.447458464,8.819706312,-1.63582263,4.33658293,-13.35888209,0.826927614,-13.96381048,1.434748709,-7.383808345,0.604946,-3.383083218,-3.583324064,-9.062474579,-3.159365266,-4.068543946,-7.052487958
country,country.00087.au,143.5546875,71,0.328347235,0.108645625,1589.675139,1806.062845,3159.77256,0.073914519,-170.8710168,124.8075775,-19.24912549,39.19663529,-3.739182088,15.27863862,-12.95811955,8.522620657,-11.82760547,11.31624158,-13.76940072,3.095904143,-10.0724779,2.891289553,-5.47557451,2.531832628,-9.193980696,1.076441126,-3.570827021,-6.721264937
country,country.00014.au,135.9991776,68,0.364744953,0.092667326,2951.907479,3036.164479,6568.810279,0.124742254,-124.6135537,72.51686764,16.71209076,18.24857609,12.22812669,8.091975419,7.981405199,-0.518587807,2.371370818,-0.560968633,-5.570782504,0.540818398,-5.066661294,-1.160471439,-3.582060675,-3.694043457,-0.17630352,-0.651608098,-4.144267269,-3.994787713
country,country.00080.au,99.38401442,46,0.387533956,0.153314367,2049.759446,2188.191879,4435.639845,0.089407245,-100.9316106,111.6146127,-13.15225668,44.60817006,-5.96324757,29.34346018,-7.963473531,19.59178266,-22.45360455,17.27410261,-17.83426056,11.41173449,-12.45542467,1.652594495,-8.529222746,2.722644517,-7.30424589,4.875378577,-1.212340204,-1.297000835
country,country.00042.au,103.359375,50,0.39158407,0.117735282,2386.771961,2715.987266,5389.467411,0.087025929,-101.2652311,84.13318911,7.751434688,30.38851086,13.86092489,11.64000504,-0.106021444,-4.936935766,-2.371731426,-1.97612113,-8.188158748,2.827407295,0.548484929,-6.791107644,-4.301821328,-4.566521441,-9.840854444,-5.686798753,-10.40596695,-7.513390617
country,country.00008.au,66.25600962,32,0.355374698,0.27432245,2505.933069,2573.374143,5478.441873,0.104739729,-19.69396735,76.68039543,-4.850458639,32.24992193,7.665463778,17.22637616,-1.467687762,9.143712334,2.716980587,9.115654164,-2.695094492,7.510435547,0.338237248,4.932066481,2.799012356,1.891086499,2.456873764,6.403832372,-3.333978248,6.320505727
country,country.00011.au,112.3471467,55,0.300904491,0.078503743,2838.229767,2798.433783,6046.688437,0.110105154,-199.073429,61.17729101,9.969532576,23.46368809,10.27933348,0.032097719,8.018277621,1.134212483,-4.883883094,9.500578365,-6.351046008,3.856509873,1.624270146,-1.347677005,2.601787503,-3.573480359,1.97581934,2.539130888,1.04918058,-0.970197459
country,country.00084.au,86.1328125,41,0.31979059,0.180661365,1965.183644,2036.594867,4059.808784,0.093017956,-80.2114575,108.1951157,-23.83347073,52.61116396,-6.428964807,15.06901368,-17.64986487,9.736661769,-16.18111271,8.921029391,-15.95985293,8.013533656,-10.70337077,4.577196547,-4.96136255,4.001087138,-9.813264753,2.679477278,-8.189075381,-5.238351872
country,country.00073.au,151.9990809,71,0.374919204,0.09583953,1549.301139,1824.136756,3290.546769,0.069752791,-166.9887192,132.4288928,-17.27645972,46.92749949,-3.634869381,20.93077939,-8.819394101,8.531740847,-15.14260035,8.092311531,-16.94087813,6.639566887,-10.92653011,1.090132638,-6.290490507,-3.638050274,-7.372458838,-2.171457941,-3.85003226,-9.677370109
country,country.00026.au,107.6660156,51,0.329772515,0.100549683,1269.551654,1700.914204,2496.526571,0.054831868,-194.3396232,151.8751525,-3.039476597,29.47302666,9.101601948,5.99288004,3.78986856,3.749822478,-5.870254999,1.606917327,-3.768024897,0.934167531,1.969032705,-2.241316011,3.356363486,3.75911601,-1.137144389,2.228336946,3.378705116,-4.143540308
country,country.00021.au,107.6660156,50,0.288990716,0.109896325,1043.308817,1392.002361,1943.913245,0.04559534,-209.4017624,167.1932047,-20.89391234,36.84110415,10.30135838,3.990476559,-5.66476972,-4.636219613,-6.24304423,-4.180470961,-6.690662058,-3.249286534,-7.967157577,-4.051883127,-4.985048367,-4.494016613,-4.01195104,-6.396609915,-5.908593163,-8.179450111
country,country.00037.au,99.38401442,48,0.37400606,0.072086573,2069.148285,2437.82183,4234.291062,0.085002887,-173.4198574,105.0521104,1.15780612,24.1198401,22.12761945,2.542922255,-1.577488592,0.179003332,-5.322886605,3.811747884,-4.526487946,-4.58343234,-1.560101834,-2.2549191,-3.857652781,-6.457826295,-7.462689829,-5.527275709,-2.189267106,-2.453602368
country,country.00064.au,66.25600962,32,0.263167135,0.082595088,1512.231202,1865.987055,3237.997087,0.060115283,-217.7767255,128.3541695,-7.492324332,39.23494393,-2.527945011,18.15246577,-15.14961019,16.76134807,-15.27025213,4.881346401,-6.504577154,2.890333619,-11.51173971,-0.120731214,-10.62851361,2.258117356,-9.165714509,6.868210091,6.229605619,3.374548021
country,country.00081.au,89.10290948,42,0.378566648,0.167951643,2101.581935,2152.294379,4416.314962,0.101029623,-74.12075883,107.6255564,-21.19075214,47.22899172,-5.969243581,17.80271218,-20.39868821,14.98195103,-15.95595952,15.73728813,-14.6537565,10.67875836,-10.12721412,4.444401987,-7.649356905,6.927958334,-9.008944756,4.164326012,-3.748795269,-3.596658364
country,country.00049.au,112.3471467,56,0.323634653,0.143642813,1600.231578,1826.444358,3007.031817,0.075816246,-109.9602177,134.7539823,-24.02513503,19.39399857,-4.406540103,-4.809254541,-7.805348795,-0.401866944,-5.421153933,-2.954974421,0.785654386,-4.766452644,-0.167434532,-1.694848939,-2.408140926,-1.959992121,-6.936617426,-4.067777398,-1.94800135,-5.786310435
country,country.00091.au,117.4538352,56,0.353266458,0.089481652,1563.374761,1779.162514,3233.897112,0.064756222,-193.7711339,125.5636097,-20.92561845,46.35156947,-2.69072798,12.83355515,-6.609414207,10.73622572,-10.89619045,6.124628952,-9.437888992,5.174320498,-3.655663023,0.327166129,-8.020235576,0.39574151,-6.529124365,1.183831481,0.719213706,-5.20840268
country,country.00001.au,129.1992188,63,0.413791289,0.230527565,2937.89602,2839.611507,6279.31203,0.126987516,-7.974048196,62.72601219,-1.457149373,28.11717374,9.97357606,9.352961174,5.418111041,9.824176404,3.028443869,8.428133028,0.312101021,6.545515927,0.736985587,-1.775277893,0.851125261,2.983987348,-2.765437136,2.823751882,-1.742741774,0.972084127
country,country.00056.au,80.74951172,40,0.319234427,0.136248827,1468.686371,1960.783703,3212.922239,0.054941089,-164.7674239,123.4141971,4.243193567,48.78227256,-5.142331675,22.83590476,-7.802018432,19.29088849,-11.01332633,21.25494036,-9.736805532,5.147073167,-6.144904363,5.406200381,-9.922880869,3.91058781,-7.329804713,1.391600168,-8.836170478,-3.736014079
country,country.00085.au,73.828125,34,0.337934887,0.135480255,1596.183593,1853.273054,3291.43843,0.069265265,-146.0179698,124.6434686,-17.91716046,49.22839851,-0.175183323,22.7912761,-7.174210084,16.74168271,-9.728214482,15.44006465,-7.620411214,10.91732097,-3.446046491,5.420884239,-4.938008031,5.116789677,-8.052085111,2.638561597,-1.848042952,-3.414517693
country,country.00058.au,112.3471467,55,0.34799302,0.163847014,1796.174689,2148.556603,4163.958154,0.073270154,-101.3807458,120.4459404,-0.36868576,49.02917645,-15.87805041,19.85819884,-13.06594432,18.57038991,-15.6988076,15.24819625,-5.908309054,6.627422574,-10.3545275,7.079460991,-8.211847784,6.197215558,-8.381405594,2.922242286,-6.640623814,-1.317287862
country,country.00034.au,135.9991776,67,0.359163892,0.078261472,2614.199516,2655.920247,5435.2588,0.119286883,-153.8445467,83.67539436,-8.422263353,13.96993688,13.55182362,3.772260633,3.006105901,6.348150188,2.06562401,2.071200303,3.19162933,-0.474770555,-3.024189223,-4.535832753,-5.045158336,-4.922740164,-6.135895607,-1.669468151,0.460618055,-1.55318133
country,country.00051.au,64.59960938,28,0.274738275,0.09031941,1552.625942,1848.605499,3166.755851,0.059249453,-204.6884622,121.9293651,-17.74219823,46.33899113,-1.798660736,17.03456981,-14.7080708,14.67279006,-19.39071177,10.91331285,-13.47643872,1.201496443,-6.209928957,-1.682198632,-8.695933218,-2.513679662,-11.33435248,0.168870674,-7.28717655,-7.504439543
country,country.00074.au,135.9991776,66,0.355074262,0.082347721,1533.876264,1696.928538,3117.38115,0.071123531,-207.2559966,130.942087,-18.49467793,33.30271433,-3.915271066,15.38752737,-6.387580525,2.944073386,-16.78921787,7.092697862,-8.581947379,4.809294272,-12.2436085,-1.022543179,-4.543361951,-6.06912693,-5.536731319,-2.362811852,-6.528752496,-5.895574793
country,country.00030.au,161.4990234,75,0.22138995,0.079631358,1240.515214,1996.754074,2412.635411,0.042844034,-277.0812741,128.2580281,42.43324299,37.70335496,12.77903002,9.593897609,-5.991899426,-7.540514605,-8.031542156,-4.940217255,-6.528776549,-3.623291435,-7.227779846,-7.456974008,-1.575342296,1.391876832,3.080010418,2.513259529,-1.051765951,-2.753358967
country,country.00078.au,66.25600962,31,0.376450179,0.043277819,1143.784023,1443.360893,2221.644899,0.049857975,-302.562904,150.1725702,-3.690358684,26.91664754,-0.260614443,13.52787378,7.249255874,4.219829357,1.772347638,6.559236439,-0.488824993,7.889340081,1.32855326,0.480183595,0.081418419,-3.203777158,-1.829369223,0.876498861,0.578182635,-3.153038338
country,country.00088.au,103.359375,52,0.353716478,0.152694479,1622.938006,1963.460408,3527.45367,0.066063093,-121.9242432,123.2346851,-8.489554622,51.59783874,-0.088174664,20.40129133,-11.87854134,16.27001113,-11.51260136,11.84251076,-8.078321613,9.12948751,-8.640469749,5.553823524,-5.718521303,3.948733578,-5.467745642,4.974434669,-3.037093966,-3.307522535
country,country.00061.au,60.09265988,30,0.314423473,0.107209481,1397.863865,1896.229917,3101.231247,0.04858663,-186.3760064,135.8649727,5.940287791,45.85114285,-5.759249704,22.77042482,-13.00610453,17.12172814,-13.75449384,9.73342558,-8.365161144,6.650279718,-9.089778937,5.434662169,-6.855442331,1.553921453,-8.565646607,5.448687052,-4.359175186,-4.705237439
country,country.00096.au,117.4538352,57,0.325720026,0.218068883,1754.183605,1862.055319,3505.012139,0.09739926,-69.85575035,124.2044312,-32.46129149,47.68954106,1.406356173,22.61791863,-8.745339482,21.4380803,-15.66443732,15.72787223,-12.43316993,9.575235739,-9.048749739,2.891406892,-3.185133629,5.834329123,-5.611255404,4.158554635,0.116912632,-1.720348122
country,country.00003.au,161.4990234,77,0.376894439,0.204363585,2174.033869,2280.888606,4347.882042,0.102564384,-57.73647386,95.77021531,-10.11716459,40.9803044,13.97751837,-0.986509316,-0.183442844,7.431218351,-3.626954175,9.549538339,-2.939942172,2.432668733,1.996366318,-1.285581294,1.356409247,4.421022323,-6.525969873,-0.03470069,-1.414051047,-3.078824985
country,country.00052.au,71.77734375,35,0.328678024,0.069534063,1115.674938,1662.780776,2347.919136,0.035474464,-265.2565026,138.869507,6.13707407,47.50180512,-2.40258732,21.04157117,4.082595999,17.65696953,-12.03345495,15.49026256,-1.139550674,7.888209173,0.497577473,-0.229722762,-3.869872919,4.064896941,-3.105875433,3.00489555,-1.399380426,-1.497060443
country,country.00029.au,89.10290948,44,0.309865384,0.117109485,1213.994582,1555.331196,2274.019583,0.054208667,-171.2602087,160.5008051,-17.80306503,30.51623299,7.51680643,-8.25494918,-5.669747094,0.135480457,-8.833363243,-2.652846334,0.704586682,-3.783462178,-6.499368617,3.78774942,-5.428369693,-3.074614366,-6.251708041,-1.939457941,-0.83796333,-1.435007148
country,country.00092.au,161.4990234,81,0.370462657,0.17655021,2334.815498,2212.435361,4838.854073,0.1212196,-50.75136914,96.72184932,-24.33227261,66.07989471,-14.68665254,24.39479324,-21.02378621,12.47341728,-18.13691338,13.26979961,-12.80698871,9.802494783,-11.34825722,4.92647514,-7.849888655,5.741871679,-10.30573451,3.733319151,-3.240987117,0.382770404
country,country.00017.au,89.10290948,36,0.357299575,0.088743068,1469.737976,1959.917728,2966.673728,0.063856001,-171.310698,137.3539953,7.962278282,28.54195753,2.709571606,-0.499754535,-2.957585108,-1.158593321,-6.15967881,-2.402455668,-5.855421749,-2.167338399,-5.343605241,-2.781348385,-1.569970335,1.29515339,-3.413138613,-0.895261056,2.632160585,-0.099929293
country,country.00062.au,172.265625,87,0.390515287,0.130199984,2166.90472,2277.658905,4794.562675,0.102375798,-94.0679363,109.1740326,-11.85089028,41.57426836,-19.47547346,23.83776826,-19.93816877,20.37711765,-17.28631855,16.5872409,-10.20191111,9.394011494,-10.05367928,7.809274851,-15.09360771,3.278123243,-10.46810819,7.546441105,-5.552295957,2.234353193
country,country.00095.au,89.10290948,42,0.328710461,0.175382957,1555.945969,1761.610245,3218.172207,0.067229374,-124.81066,127.378681,-23.37762055,47.36259576,0.567599734,15.99008869,-9.954063671,16.17915437,-16.72751571,6.783773646,-8.187508527,3.202978804,-1.591632126,-2.152463178,-3.521563388,2.209645148,-1.407158861,-1.691463249,-1.027175494,-2.628084106
country,country.00079.au,80.74951172,38,0.310236693,0.115303323,963.088314,1234.716772,1752.747735,0.045768431,-229.1262964,180.3739556,4.516199331,24.17207692,1.124372081,3.977317146,-5.983783689,1.860910886,-13.13109257,0.005466456,-13.49105785,1.578894051,-13.42264956,-5.703572522,-7.593742815,-9.816355351,-3.769999707,-4.804398462,-4.714165459,-2.955176435
country,country.00012.au,89.10290948,43,0.296503763,0.12694478,1667.818318,2053.119117,3440.595862,0.06406764,-140.9973481,123.8967551,-2.497778168,27.97949019,0.012475808,1.214478743,-11.02203905,-1.371536563,-7.012337387,-6.106548125,-5.1921414,-2.16902081,-4.600427325,-2.332977567,-1.176628277,-3.964876651,-4.23701068,-7.819529638,-1.67424762,-1.085687493
country,country.00077.au,184.5703125,91,0.337355427,0.131474942,1513.095174,1558.087857,2922.548994,0.087843006,-118.2135205,152.9594827,-46.51535271,31.11946264,-17.27974294,6.265601826,-3.661274623,13.03739816,-13.11589459,15.69500655,-13.06741465,5.697542231,-10.69484729,0.998476641,-6.706962977,2.590557407,-9.807666291,0.160858517,-3.450608984,-7.421595022
country,country.00019.au,83.35433468,40,0.31569627,0.082136124,1138.632253,1462.002803,2117.42053,0.050959631,-256.0405404,163.1030224,-22.87617186,26.92853642,15.29812634,-3.501938783,4.223450968,-0.787496736,-9.456696116,1.763629126,-4.418105175,-3.635231986,-4.247663386,-8.107961597,-2.375920733,-5.146824939,-11.16384951,-2.414908294,-0.542759895,-4.782328473
country,country.00057.au,67.99958882,33,0.31504222,0.130141526,1741.663079,1985.597024,3790.693745,0.075437563,-137.8525867,121.5411456,-13.26755958,43.32045215,-10.71376376,17.86034689,-7.939252671,9.093212777,-19.79048558,9.440786385,-19.60281333,6.913174976,-12.54188373,-0.751600187,-9.145261099,1.45554876,-8.299371756,-3.752012525,-6.872332425,-0.479751027
country,country.00063.au,83.35433468,38,0.333914555,0.131469071,1615.21912,2017.329319,3661.544526,0.058282716,-185.4470608,118.4448475,17.8493836,48.89440677,-2.140127615,21.36122078,-8.997418524,20.51494386,-11.41885909,9.272452554,-5.464926244,5.754742679,-2.967759583,3.453357175,-6.071806995,1.250408634,-5.968136894,7.061221568,-2.17911426,4.871661127
country,country.00018.au,86.1328125,42,0.370082151,0.096804969,2068.584799,2369.969616,4097.616889,0.095610533,-131.1165899,103.0021836,-11.52830769,17.74470385,16.96662633,4.438034284,1.297967707,3.419772559,-1.498061075,1.618014352,-7.982593472,-0.824249349,-8.876350082,-3.840768069,-4.485017298,-8.935818443,-6.376889199,-1.508267547,-5.407336263,-8.041374321
country,country.00090.au,135.9991776,66,0.371188072,0.147411332,1927.367571,1972.027627,3883.251519,0.099030391,-91.66023225,115.86564,-30.20729493,52.28284691,-5.02939376,16.95968574,-15.66526809,13.54130449,-12.76992821,15.97210464,-11.97041021,11.06490596,-9.962525706,2.096217886,-7.830179232,5.033545746,-7.304823858,3.047985797,-4.44164154,-2.230761422
country,country.00024.au,129.1992188,62,0.27033032,0.096628912,1739.375804,1907.402451,3425.629286,0.082459819,-199.9696369,109.1066315,-5.542552073,48.15356534,1.213593066,4.593574863,-9.157679498,-1.465701963,-11.66047304,-5.201715835,-11.55382954,4.981245384,-4.97701475,-6.045909972,-0.694289542,-8.536434224,-8.453808116,-7.926131721,-7.603388623,-0.388070286
country,country.00036.au,112.3471467,56,0.344659977,0.022724787,1826.924934,2050.394029,3646.994614,0.084824884,-339.7940486,97.7787976,-9.692497634,51.00365451,7.832216468,11.75606167,0.677921235,2.481286828,-4.785574564,0.193825425,-5.965050556,-2.883339918,-6.157088172,-1.850731346,-5.354363262,-8.309541475,-10.72786612,-7.735629456,-3.439420453,-6.959963771
country,country.00065.au,123.046875,60,0.282868356,0.110603459,894.186247,1195.410065,1638.990089,0.038680794,-250.8599582,163.1075795,-3.876160337,30.14798948,5.585968458,7.484711907,4.025408766,-2.112009092,-5.469190533,-1.058677635,-9.987255639,1.815571134,-8.761906592,-7.048016279,-4.219175727,-8.838669652,-7.403172206,-3.300412317,-5.141628393,-9.969669297
country,country.00038.au,151.9990809,76,0.367295939,0.090958089,2860.295766,2919.888398,6247.020558,0.121157998,-118.0139176,74.15629535,8.295459145,15.47661683,6.166327377,8.450164219,4.119843612,5.731504358,-1.960722446,3.161658414,5.048127464,-1.122174161,2.44145093,-1.423065803,-4.742860673,-6.376283678,-5.753703641,-6.265546809,-4.510277504,-1.000420185
country,country.00025.au,73.828125,34,0.347253209,0.079920396,1565.431223,2016.069774,3188.930717,0.05730313,-200.5527357,119.6748981,-3.610737182,31.94875704,9.960271281,15.30082309,0.645900429,0.237602212,-4.484940281,-2.311618082,-5.25665771,-2.467951085,-6.048295758,-0.800009116,-4.699652645,-11.29313823,-8.870809184,-8.073557793,-3.161044301,0.330750809
